country_code,YEARS,GDP_USdollars_millions,GDP_per_capita_Usdollars
NZL,2019,213434.5714,43039.54588
NZL,2020,212043.8591,41896.51984
NZL,2021,235282.572,45866.48997
NIC,2008,8496.967421,1493.908203
NIC,2009,8298.702543,1438.090746
NIC,2010,8758.60236,1495.730913
NIC,2011,9774.3295,1644.803084
NIC,2012,10532.01744,1746.427423
NIC,2013,10982.98817,1794.788029
NIC,2014,11880.43866,1913.522087
NIC,2015,12756.69629,2025.323142
NIC,2016,13286.0932,2079.449762
NIC,2017,13785.89285,2127.277953
NIC,2018,13025.22184,1981.85637
NIC,2019,12611.20556,1892.459392
NIC,2020,12621.46594,1868.215231
NIC,2021,13672.88775,1995.884668
NGA,2008,337035.4653,2211.772691
NGA,2009,291880.1227,1863.908233
NGA,2010,363359.8258,2257.554427
NGA,2011,410334.5569,2479.906139
NGA,2012,459375.9746,2701.005188
NGA,2013,514966.2055,2947.276553
NGA,2014,568498.7882,3169.260267
NGA,2015,494582.6039,2688.01051
NGA,2016,404649.1254,2144.780345
NGA,2017,375769.7194,1942.003452
NGA,2018,421821.3194,2126.248165
NGA,2019,474516.65,2334.019506
NGA,2020,429898.7658,2063.572797
NGA,2021,459031.0902,2151.022701
MKD,2008,9909.546094,4749.984586
MKD,2009,9401.730652,4498.894219
MKD,2010,9407.160111,4492.804619
MKD,2011,10494.6298,5004.355923
MKD,2012,9745.267306,4641.757287
MKD,2013,10817.71203,5145.863782
MKD,2014,11362.25667,5397.000541
MKD,2015,10064.51304,4774.522994
MKD,2016,10672.46461,5057.570298
MKD,2017,11307.06119,5353.775388
MKD,2018,12683.06803,6001.004042
MKD,2019,12547.04516,5934.721217
MKD,2020,12263.69988,5809.228618
MKD,2021,14050.21504,6679.986039
NOR,2008,462250,96935.10999
NOR,2009,386188.3382,79969.43969
NOR,2010,428757.0385,87685.02022
NOR,2011,498283.4385,100590.9564
NOR,2012,509506.3171,101514.3719
NOR,2013,522761.5319,102892.2834
NOR,2014,498410.0503,97006.13463
NOR,2015,385801.5501,74330.4602
NOR,2016,368819.9295,70431.31686
NOR,2017,398393.9553,75490.68844
NOR,2018,436999.6926,82261.55288
NOR,2019,405510,75820.65184
NOR,2020,362522.3471,67385.35244
NOR,2021,479744.4329,88791.88753
OMN,2008,60905.45246,22974.27732
OMN,2009,48388.36352,17937.97954
OMN,2010,56913.06578,19748.35674
OMN,2011,67872.69258,21164.7783
OMN,2012,76511.05993,21640.31971
OMN,2013,78555.63737,20582.19116
OMN,2014,80686.85474,20125.08889
OMN,2015,68399.66332,16317.58551
OMN,2016,65480.50717,14888.46407
OMN,2017,70598.02628,15543.8784
OMN,2018,79788.76897,17341.02291
OMN,2019,76331.51867,16583.82927
OMN,2020,63367.60187,13947.17961
OMN,2021,73811.41923,16328.25854
PAK,2008,151087.4753,812.595529
PAK,2009,161537.6317,849.6470342
PAK,2010,174507.9237,897.4229216
PAK,2011,211671.5757,1065.803915
PAK,2012,214641.6582,1061.500676
PAK,2013,220268.6163,1072.714676
PAK,2014,248949.3866,1195.425885
PAK,2015,267035.2924,1265.754283
PAK,2016,277521.0274,1299.71308
PAK,2017,302709.7234,1398.974979
PAK,2018,284149.9411,1293.169019
PAK,2019,253087.564,1133.431172
PAK,2020,257829.183,1134.827823
PAK,2021,293934.8618,1270.234109
PAN,2008,25155.88862,7197.110791
PAN,2009,27116.63557,7618.438449
PAN,2010,29440.28758,8124.558302
PAN,2011,34686.2243,9403.439908
PAN,2012,40429.73438,10767.30234
PAN,2013,45599.99401,11932.31082
PAN,2014,49921.46437,12837.26451
PAN,2015,54091.71378,13669.53765
PAN,2016,57907.69541,14382.23124
PAN,2017,62202.7252,15185.97863
PAN,2018,64928.27326,15588.06682
PAN,2019,66787.86684,15779.64841
PAN,2020,52938.07427,12327.24562
PAN,2021,59786.70907,13740.06906
PNG,2008,11670.89135,1635.039363
PNG,2009,11619.45506,1578.96844
PNG,2010,14250.78579,1879.240443
PNG,2011,17985.13844,2303.82666
PNG,2012,21295.16521,2653.092359
PNG,2013,21261.33805,2578.498645
PNG,2014,23210.82399,2742.25005
PNG,2015,21723.43963,2502.073747
PNG,2016,20758.87495,2332.675664
PNG,2017,22742.6964,2495.140473
PNG,2018,24215.85349,2595.697745
PNG,2019,24828.8335,2601.925065
PNG,2020,23619.09812,2422.561051
PNG,2021,25249.80515,2537.812456
PRY,2008,24615.54936,4360.47901
PRY,2009,22360.96184,3921.205028
PRY,2010,27260.8866,4725.726374
PRY,2011,33756.23917,5776.281917
PRY,2012,33271.92114,5617.104918
PRY,2013,38501.12244,6410.814752
PRY,2014,40377.9296,6629.417042
PRY,2015,36211.44784,5861.401895
PRY,2016,36089.70002,5759.042166
PRY,2017,38997.12981,6136.058354
PRY,2018,40225.44865,6242.961502
PRY,2019,37906.94421,5805.021941
PRY,2020,35304.2381,5334.017975
PRY,2021,38659.63868,5766.82545
PER,2008,120612.0896,4187.020587
PER,2009,120850.7365,4165.92707
PER,2010,147527.6315,5047.204643
PER,2011,171761.737,5826.832307
PER,2012,192649.9911,6475.719417
PER,2013,201175.5416,6697.187683
PER,2014,200786.2408,6614.830499
PER,2015,189802.9619,6180.118799
PER,2016,191898.1279,6163.861179
PER,2017,211007.9523,6676.307788
PER,2018,222574.5145,6911.405464
PER,2019,228473.2783,6960.373063
PER,2020,203195.587,6101.098204
PER,2021,218318.6106,6475.324356
PHL,2008,181624.6279,1990.356146
PHL,2009,175974.7542,1893.281623
PHL,2010,208368.8923,2201.776819
PHL,2011,234216.7307,2431.199965
PHL,2012,261920.5426,2671.777538
PHL,2013,283902.8297,2847.567954
PHL,2014,297483.5533,2935.928578
PHL,2015,306445.8716,2974.29692
PHL,2016,318627.004,3038.152046
PHL,2017,328480.7381,3077.434432
PHL,2018,346841.8969,3194.672704
PHL,2019,376823.4048,3413.849067
PHL,2020,361489.3543,3222.08937
PHL,2021,388586.7876,3412.238044
POL,2008,533599.8533,13851.50398
POL,2009,439731.6361,11405.22333
POL,2010,479834.179,12431.78979
POL,2011,528292.7499,13678.95297
POL,2012,498517.1898,12906.30187
POL,2013,521013.5153,13495.18874
POL,2014,542469.9309,14060.22836
POL,2015,477811.9114,12393.59069
POL,2016,472632.3621,12265.93419
POL,2017,526504.2336,13663.78954
POL,2018,587409.0345,15248.87894
POL,2019,597284.4538,15516.46087
POL,2020,596617.9811,15525.45797
POL,2021,668183.2748,17442.51994
PRT,2008,262354.4978,24794.96168
PRT,2009,243686.9558,23008.12615
PRT,2010,237880.9083,22466.17863
PRT,2011,244797.2266,23170.96624
PRT,2012,216236.6088,20550.73574
PRT,2013,226369.5021,21632.06508
PRT,2014,229596.1708,22058.79756
PRT,2015,199313.8943,19228.70524
PRT,2016,206286.0228,19964.28472
PRT,2017,221357.8747,21475.35585
PRT,2018,242313.1166,23548.78544
PRT,2019,239986.9226,23322.5188
PRT,2020,228539.245,22192.1717
PRT,2021,249814.2654,24277.13945
QAT,2008,115270.0072,79811.56469
QAT,2009,97798.48194,60734.06261
QAT,2010,125122.3694,73021.34653
QAT,2011,167775.2686,92992.99712
QAT,2012,186833.5024,98041.36224
QAT,2013,198727.643,97630.82552
QAT,2014,206224.5986,93126.14946
QAT,2015,161739.9556,66984.9102
QAT,2016,151732.1819,58467.23557
QAT,2017,161099.1222,59407.69805
QAT,2018,183334.9538,66264.08117
QAT,2019,175837.551,62637.27511
QAT,2020,146400.5193,53036.26825
QAT,2021,185666.263,69066.23231
ROU,2008,214317.1741,10405.00502
ROU,2009,174102.2685,8506.770418
ROU,2010,166309.3552,8178.39339
ROU,2011,183326.239,9066.451785
ROU,2012,170635.8053,8473.695457
ROU,2013,190800.3906,9508.382291
ROU,2014,199960.856,10000.12483
ROU,2015,177730.6899,8928.463001
ROU,2016,188129.5909,9502.540731
ROU,2017,211695.8579,10746.60834
ROU,2018,241456.3821,12314.94132
ROU,2019,249880.1182,12798.47458
ROU,2020,248716.0397,12792.69384
ROU,2021,281432.9481,14560.47155
RUS,2008,1677107.161,11720.92816
RUS,2009,1234615.149,8623.803667
RUS,2010,1539845.082,10749.91024
RUS,2011,2045922.756,14270.77235
RUS,2012,2208295.138,15374.95612
RUS,2013,2292470.14,15924.70164
RUS,2014,2059241.614,14272.03531
RUS,2015,1363482.201,9424.879963
RUS,2016,1276786.364,8798.799405
RUS,2017,1574199.379,10822.77025
RUS,2018,1657327.992,11378.6605
RUS,2019,1687449.693,11578.31223
RUS,2020,1483497.644,10187.64494
RUS,2021,1769867.253,12197.33735
RWA,2008,5176.935125,529.2309591
RWA,2009,5671.486723,564.678936
RWA,2010,6120.409602,593.6939759
RWA,2011,6881.484483,650.6125295
RWA,2012,7651.045362,705.794246
RWA,2013,7815.834873,704.0436409
RWA,2014,8240.673796,724.8721744
RWA,2015,8525.953149,732.2840481
RWA,2016,8690.996221,728.4443713
RWA,2017,9252.814353,756.5460249
RWA,2018,9641.23042,769.3407384
RWA,2019,10357.47454,806.9693763
RWA,2020,10332.05429,785.9249795
RWA,2021,10557.72486,784.2677683
LCA,2008,1437.907407,8529.727882
LCA,2009,1401.537037,8259.494113
LCA,2010,1486.637037,8697.089754
LCA,2011,1577.414815,9163.291497
LCA,2012,1605.777778,9275.304278
LCA,2013,1665.811111,9574.837687
LCA,2014,1756.062963,10045.89691
LCA,2015,1809.977778,10306.04065
LCA,2016,1865.514815,10574.70149
LCA,2017,1996.77037,11270.8092
LCA,2018,2065.125926,11609.13567
LCA,2019,2118.792593,11864.4697
LCA,2020,1616.774074,9020.314299
LCA,2021,1775.402956,9882.510845
STP,2008,188.0211693,1080.556592
STP,2009,187.821049,1054.416201
STP,2010,197.4540252,1084.090224
STP,2011,233.21351,1253.539539
STP,2012,252.5605814,1329.798137
STP,2013,302.9254965,1563.429949
STP,2014,348.8995655,1766.606913
STP,2015,318.2573722,1582.393808
STP,2016,347.5474729,1698.402366
STP,2017,378.598871,1819.871902
STP,2018,415.3558306,1965.306943
STP,2019,430.633136,2006.687524
STP,2020,476.4621677,2179.19863
STP,2021,516.1556389,2313.489218
SAU,2008,519796.7375,18944.85731
SAU,2009,429097.9001,15064.63131
SAU,2010,528207.3326,17958.94899
SAU,2011,671238.8401,22262.61366
SAU,2012,735974.8433,23878.58529
SAU,2013,746647.1274,23716.26062
SAU,2014,756350.3473,23543.56634
SAU,2015,654269.7396,19977.79469
SAU,2016,644935.682,19300.05001
SAU,2017,688586.0944,20138.14633
SAU,2018,786521.8899,22460.41757
SAU,2019,792966.8382,22132.9954
SAU,2020,700117.9233,19449.28306
SAU,2021,830324.874,23096.40411
SEN,2008,17320.69964,1458.839654
SEN,2009,16533.03843,1355.719484
SEN,2010,16724.6139,1334.752785
SEN,2011,18599.11064,1444.492387
SEN,2012,18395.46207,1390.242914
SEN,2013,19209.97013,1412.95847
SEN,2014,19770.92307,1415.21025
SEN,2015,17761.40271,1237.195512
SEN,2016,19040.31908,1290.750429
SEN,2017,20996.56985,1385.199669
SEN,2018,23116.70154,1484.227069
SEN,2019,23306.21322,1456.567227
SEN,2020,24412.4903,1485.29521
SEN,2021,27510.8306,1630.105293
SRB,2008,57376.2058,6023.0126
SRB,2009,50178.48694,5290.020235
SRB,2010,47158.19423,4992.233924
SRB,2011,55591.45044,5901.267486
SRB,2012,49473.0942,5261.549128
SRB,2013,55127.68189,5881.948071
SRB,2014,54127.18504,5806.535759
SRB,2015,45949.26269,4952.166658
SRB,2016,47370.80135,5124.48561
SRB,2017,51359.84401,5584.688426
SRB,2018,58519.42727,6399.916366
SRB,2019,59413.44747,6537.632391
SRB,2020,61069.51705,6763.930218
SRB,2021,72121.30219,8050.350415
SLE,2008,2505.45874,411.3472876
SLE,2009,2453.899847,392.0066748
SLE,2010,2578.02628,400.5199995
SLE,2011,2942.546757,445.0053585
SLE,2012,3801.862575,560.0373944
SLE,2013,4920.343197,706.4526642
SLE,2014,5015.180997,702.3386257
SLE,2015,4248.107974,580.7573213
SLE,2016,3862.721373,515.4478539
SLE,2017,3739.577962,487.0786456
SLE,2018,4085.114769,519.6500123
SLE,2019,4121.733685,512.21844
SLE,2020,3786.610511,459.8766464
SLE,2021,4035.934306,479.2906272
SGP,2008,193617.3463,40016.79611
SGP,2009,194150.322,38747.11458
SGP,2010,239807.922,46442.09203
SGP,2011,279356.5264,52894.96885
SGP,2012,295092.84,54839.72603
SGP,2013,307576.3606,56147.00119
SGP,2014,314863.5808,56523.37631
SGP,2015,307998.5453,54512.84319
SGP,2016,318753.11,55804.77047
SGP,2017,343331.535,59559.77263
SGP,2018,375969.9248,64660.3375
SGP,2019,374397.7422,63820.64351
SGP,2020,339988.2104,57528.89114
SGP,2021,385221.1333,64840.47179
SVK,2008,96733.21108,17974.68485
SVK,2009,89040.92554,16522.94456
SVK,2010,90712.6719,16809.77475
SVK,2011,99362.72049,18391.37622
SVK,2012,94258.57269,17425.3358
SVK,2013,98541.30546,18198.71751
SVK,2014,100954.7194,18627.81327
SVK,2015,88601.28984,16333.70901
SVK,2016,89614.05314,16499.85337
SVK,2017,95393.51508,17537.4521
SVK,2018,105612.7925,19390.07472
SVK,2019,105284.3756,19304.33494
SVK,2020,105172.5645,19274.0907
SVK,2021,114904.0168,21092.50914
SVN,2008,55554.56702,27312.52001
SVN,2009,50365.02248,24621.41384
SVN,2010,48161.25041,23410.07862
SVN,2011,51516.36665,24941.92153
SVN,2012,46580.45747,22509.66121
SVN,2013,48401.89681,23355.77304
SVN,2014,49930.68501,24063.94329
SVN,2015,43090.17339,20707.84771
SVN,2016,44736.33352,21404.73944
SVN,2017,48589.10004,23155.39711
SVN,2018,54163.5917,25719.63266
SVN,2019,54178.87761,25641.93855
SVN,2020,53589.60958,25306.27693
SVN,2021,59896.2187,28260.79838
ZAF,2008,286769.0403,5671.204099
ZAF,2009,295937.3738,5783.327507
ZAF,2010,375348.3169,7248.216463
ZAF,2011,416417.0322,7940.324764
ZAF,2012,396329.3897,7457.50576
ZAF,2013,366644.8914,6805.648453
ZAF,2014,350637.6437,6406.733424
ZAF,2015,317415.6388,5680.663894
ZAF,2016,296340.9986,5252.19878
ZAF,2017,349006.6896,6161.709748
ZAF,2018,368093.9324,6419.537417
ZAF,2019,351430.9912,6050.074172
ZAF,2020,302141.2436,5138.288132
ZAF,2021,376600.9209,6340.909618
ESP,2008,1625285.047,35358.00427
ESP,2009,1485494.011,32037.20919
ESP,2010,1420722.034,30505.42137
ESP,2011,1478772.824,31645.56234
ESP,2012,1324820.091,28334.71143
ESP,2013,1354757.433,29069.89014
ESP,2014,1369398.845,29471.90525
ESP,2015,1195119.27,25739.49446
ESP,2016,1232076.017,26511.4726
ESP,2017,1312539.279,28175.65021
ESP,2018,1420994.143,30368.28596
ESP,2019,1393046.093,29556.6633
ESP,2020,1281484.64,27056.20011
ESP,2021,1416075.462,29820.31715
LKA,2008,46595.31033,2296.95999
LKA,2009,48143.07418,2350.451763
LKA,2010,56725.75485,2744.543552
LKA,2011,65292.7457,3130.083899
LKA,2012,68434.43185,3256.123767
LKA,2013,74317.78894,3516.877109
LKA,2014,79356.45832,3736.275288
LKA,2015,80604.07656,3777.720448
LKA,2016,82401.05507,3845.934897
LKA,2017,87428.11756,4065.135897
LKA,2018,87963.06544,4076.004239
LKA,2019,83990.93287,3879.549025
LKA,2020,80676.69943,3715.238587
LKA,2021,82286.65217,3779.221308
SUR,2008,3563.31249,6673.644675
SUR,2009,3942.37724,7300.874355
SUR,2010,4481.826042,8207.270073
SUR,2011,4576.029269,8287.716056
SUR,2012,5197.312552,9312.327749
SUR,2013,5416.395893,9604.441363
SUR,2014,5563.824213,9766.543813
SUR,2015,5126.238146,8907.838127
SUR,2016,3140.683445,5401.439918
SUR,2017,3392.950425,5774.654844
SUR,2018,3771.43099,6352.258222
SUR,2019,3977.099088,6625.174851
SUR,2020,4119.779981,6786.390224
SUR,2021,3165.540924,5164.140923
SWE,2008,517706.2147,56093.94444
SWE,2009,436535.9211,46932.21569
SWE,2010,495812.5588,52848.74023
SWE,2011,574094.113,60639.1238
SWE,2012,552483.7273,57815.45405
SWE,2013,586841.8218,60819.35512
SWE,2014,581964.0172,59703.87685
SWE,2015,505103.7813,51282.96107
SWE,2016,515654.6715,51807.31926
SWE,2017,541018.7498,53788.8775
SWE,2018,555455.3715,54658.44157
SWE,2019,533879.5292,51994.89529
SWE,2020,541063.6043,52181.04175
SWE,2021,621861.4632,59411.07293
CHE,2008,575929.5698,75052.5034
CHE,2009,563160.311,72478.05827
CHE,2010,609055.5506,77504.14503
CHE,2011,728386.3458,91653.53883
CHE,2012,698144.1298,86917.70528
CHE,2013,719139.8357,88507.6337
CHE,2014,741054.0413,90098.99361
CHE,2015,708418.0939,85155.75013
CHE,2016,701837.9524,83447.75796
CHE,2017,710952.8279,83744.20912
CHE,2018,742378.5632,86801.35411
CHE,2019,738402.6466,85720.53008
CHE,2020,759119.7458,87482.70885
CHE,2021,817560.4599,93644.7638
TJK,2008,5161.241429,704.6422198
TJK,2009,4979.375409,666.7083624
TJK,2010,5642.175856,740.2701988
TJK,2011,6522.755783,837.8814952
TJK,2012,7698.884167,967.6363159
TJK,2013,8653.589037,1063.537399
TJK,2014,9477.768271,1138.28635
TJK,2015,8271.431932,970.3625997
TJK,2016,6992.416097,801.39384
TJK,2017,7536.403147,844.3652499
TJK,2018,7765.000282,850.6669582
TJK,2019,8300.81389,889.0233718
TJK,2020,7996.848138,837.9623473
TJK,2021,8091.16696,829.8578307
TZA,2008,28517.09586,665.1856273
TZA,2009,29743.73597,676.6409141
TZA,2010,32373.46786,717.6477424
TZA,2011,34914.5012,752.2078138
TZA,2012,40379.783,845.0104053
TZA,2013,46749.83004,949.1649184
TZA,2014,51239.54449,1008.363598
TZA,2015,48562.17452,924.23992
TZA,2016,51035.87394,938.1283719
TZA,2017,54723.79521,972.5729839
TZA,2018,58624.28953,1009.18992
TZA,2019,62832.5066,1049.437116
TZA,2020,66463.13281,1077.11939
TZA,2021,72391.54715,1138.440695
THA,2008,291382.9856,4327.797517
THA,2009,281710.5417,4154.186142
THA,2010,341104.6716,4996.370711
THA,2011,370818.7684,5396.644004
THA,2012,397558.3939,5748.633713
THA,2013,420333.6917,6041.134481
THA,2014,407339.0976,5822.378603
THA,2015,401296.1837,5708.793316
THA,2016,413366.3458,5854.463852
THA,2017,456356.8128,6436.789649
THA,2018,506610.8522,7122.543338
THA,2019,544263.7387,7632.601498
THA,2020,501795.3915,7020.506888
THA,2021,504490.9538,7045.8545
TLS,2008,648.492746,621.7118848
TLS,2009,726.88239,682.1727856
TLS,2010,881.827795,810.1416049
TLS,2011,1042.411479,936.5983444
TLS,2012,1160.389491,1019.964815
TLS,2013,1395.519628,1201.423633
TLS,2014,1447.307074,1221.531421
TLS,2015,1594.410884,1322.270438
TLS,2016,1650.618495,1347.925622
TLS,2017,1615.609697,1299.520764
TLS,2018,1583.876223,1255.20664
TLS,2019,2047.931733,1599.399372
TLS,2020,1902.156815,1463.203178
TLS,2021,2016.397385,1526.484422
TGO,2008,3310.278255,531.9867948
TGO,2009,3365.711862,526.0055697
TGO,2010,3426.022057,521.3173536
TGO,2011,4062.85763,602.0232766
TGO,2012,4274.977329,617.1795293
TGO,2013,5009.185153,704.9006095
TGO,2014,5565.286562,763.5831654
TGO,2015,5345.703674,715.3137786
TGO,2016,6071.167584,792.4405508
TGO,2017,6387.424244,813.3950071
TGO,2018,6973.511022,866.6321873
TGO,2019,6894.331919,836.3767196
TGO,2020,7145.736991,846.3925709
TGO,2021,7876.207331,911.0888522
TTO,2008,27965.05218,20078.25384
TTO,2009,19240.48332,13731.52077
TTO,2010,22198.33092,15740.19278
TTO,2011,25519.70883,17971.37282
TTO,2012,25781.7127,18024.41783
TTO,2013,27294.45325,18944.89057
TTO,2014,27642.52575,19055.12435
TTO,2015,25191.55135,17252.39567
TTO,2016,22373.56681,15227.0537
TTO,2017,23180.10775,15676.99041
TTO,2018,23820.91063,15830.90859
TTO,2019,23886.5193,15715.28058
TTO,2020,21392.53614,14091.21524
TTO,2021,21291.42881,13955.52544
TUN,2008,44859.45204,4200.17378
TUN,2009,43455.7405,4029.461206
TUN,2010,44050.92916,4043.200958
TUN,2011,45811.16886,4152.372771
TUN,2012,45044.37888,4031.039466
TUN,2013,46252.26022,4093.017505
TUN,2014,47633.09232,4167.75825
TUN,2015,43172.98158,3735.404664
TUN,2016,41800.63624,3577.086035
TUN,2017,39802.14307,3369.795128
TUN,2018,39770.97952,3332.845293
TUN,2019,39195.27109,3252.904779
TUN,2020,39218.11765,3224.717226
TUN,2021,43223.63687,3524.735155
UGA,2008,18201.2461,596.5692699
UGA,2009,24918.91151,793.2796066
UGA,2010,30700.90672,949.266122
UGA,2011,28412.31585,853.3319145
UGA,2012,30832.65608,899.6116678
UGA,2013,23468.3145,665.3229176
UGA,2014,38986.72257,1072.934397
UGA,2015,29296.8316,781.7208769
UGA,2016,30517.25634,787.5766711
UGA,2017,31578.95983,786.9736819
UGA,2018,34065.70458,820.5559546
UGA,2019,37718.3567,878.2110514
UGA,2020,38702.21987,871.5811038
UGA,2021,42587.08689,928.7585179
UKR,2008,188110.3758,4083.768601
UKR,2009,121552.1482,2650.2803
UKR,2010,136012.4803,2977.309301
UKR,2011,163160.4328,3584.672476
UKR,2012,175780.7338,3871.291435
UKR,2013,183310.1464,4045.947554
UKR,2014,133503.8672,2957.022358
UKR,2015,91030.96876,2023.694531
UKR,2016,93355.86898,2082.276095
UKR,2017,112190.3286,2512.253016
UKR,2018,130901.8953,2945.126348
UKR,2019,153929.5525,3481.695171
UKR,2020,155581.868,3543.225949
ARE,2008,319597.3504,45730.68472
ARE,2009,256860.7571,32137.14475
ARE,2010,289787.4527,34165.91331
ARE,2011,350666.0584,40893.02336
ARE,2012,374590.6577,43230.46715
ARE,2013,390107.5285,44574.30854
ARE,2014,403137.2075,45624.65405
ARE,2015,358134.9444,40163.62016
ARE,2016,357045.156,39696.98863
ARE,2017,385605.5069,42522.37762
ARE,2018,422215.0436,46193.35196
ARE,2019,417215.5595,45292.12926
ARE,2020,358868.7652,38640.85259
ARE,2021,418278.6569,44663.34017
GBR,2008,2939064.694,47420.61943
GBR,2009,2425725.615,38822.7821
GBR,2010,2491110.093,39540.92795
GBR,2011,2674891.474,42105.35694
GBR,2012,2719158.341,42452.56465
GBR,2013,2803291.406,43430.75016
GBR,2014,3087165.603,47481.4788
GBR,2015,2956573.779,45159.11319
GBR,2016,2722851.958,41316.44724
GBR,2017,2699016.715,40700.80279
GBR,2018,2900791.443,43500.54388
GBR,2019,2878673.912,42944.77006
GBR,2020,2764197.654,41063.84497
GBR,2021,3197047.453,47337.0275
USA,2008,14863501.3,48015.08201
USA,2009,14574452.6,46659.53388
USA,2010,15147351.3,48085.77484
USA,2011,15700082.7,49422.04092
USA,2012,16355534.8,51044.99371
USA,2013,16945646,52447.99751
USA,2014,17653132.8,54201.03179
USA,2015,18309398.5,55785.97505
USA,2016,18799442.7,56839.64463
USA,2017,19583068.53,58762.22317
USA,2018,20628084,61473.48537
USA,2019,21477496.6,63596.81795
USA,2020,20996884.3,61880.39321
USA,2021,23111314.64,67903.80632
URY,2008,30366.19333,9102.232148
URY,2009,31660.91491,9467.535279
URY,2010,40284.55665,12015.73222
URY,2011,48628.99474,14465.8673
URY,2012,52699.33058,15632.52787
URY,2013,59963.4303,17734.46853
URY,2014,60484.77178,17833.37248
URY,2015,57080.75909,16774.55541
URY,2016,57236.65249,16766.42526
URY,2017,64233.96686,18769.78752
URY,2018,64515.12576,18825.30934
URY,2019,61231.1933,17859.94416
URY,2020,53628.83808,15639.39723
URY,2021,58993.57593,17218.06749
VEN,2008,315600.3726,11298.1406
VEN,2009,329419.1896,11628.79291
VEN,2010,393805.6726,13714.27376
VEN,2011,316482.876,10877.13591
VEN,2012,381285.9907,12937.91921
VEN,2013,371338.3217,12445.1391
VEN,2014,363550.401,12040.78079
VEN,2015,344342.5599,11278.93099
VEN,2016,288528.789,9385.655445
VEN,2017,247930.2229,8111.988691
VEN,2018,204043.7234,6841.215627
VEN,2019,150131.3555,5182.003251
VEN,2020,106358.587,3733.130778
VNM,2008,99130.3041,1158.101627
VNM,2009,106014.6596,1225.845009
VNM,2010,115931.7499,1326.283122
VNM,2011,135539.4386,1534.134615
VNM,2012,155820.0019,1744.878927
VNM,2013,171222.0254,1896.824129
VNM,2014,186204.6529,2040.923158
VNM,2015,193241.1229,2096.086263
VNM,2016,205276.1713,2204.271689
VNM,2017,223779.8661,2379.800197
VNM,2018,245213.6806,2583.526435
VNM,2019,261921.2292,2734.706724
VNM,2020,271158.4376,2805.609177
VNM,2021,284733.5649,2921.302172
YEM,2008,30397.20173,1302.978976
YEM,2009,28459.50298,1184.352466
YEM,2010,30906.75182,1249.063178
YEM,2011,31078.85868,1219.945614
YEM,2012,32074.76374,1223.135625
YEM,2013,34755.28726,1287.996023
YEM,2014,33224.13258,1197.123506
YEM,2015,26660.29629,934.906255
YEM,2016,22037.3316,752.7953166
YEM,2017,20739.38062,690.5211429
YEM,2018,22902.93706,743.8309671
YEM,2019,25246.23812,800.2816561
YEM,2020,27958.34401,866.0111564
YEM,2021,33755.11267,1023.451582
ZMB,2008,17911.04575,1393.534049
ZMB,2009,15328.30469,1150.938921
ZMB,2010,20265.40049,1469.349922
ZMB,2011,24487.59315,1716.522671
ZMB,2012,24848.20706,1685.234548
ZMB,2013,26585.24876,1745.014154
ZMB,2014,26693.14236,1696.117261
ZMB,2015,20858.96374,1283.76837
ZMB,2016,21452.66408,1279.399443
ZMB,2017,25868.16149,1495.437665
ZMB,2018,26311.98474,1475.226653
ZMB,2019,23309.72045,1268.178212
ZMB,2020,18110.63684,956.8316533
ZMB,2021,20194.217,1037.030112
ZWE,2008,6348.180738,505.817149
ZWE,2009,9665.793264,762.2979575
ZWE,2010,12041.65518,937.8403382
ZWE,2011,14101.92031,1082.615774
ZWE,2012,17114.84988,1290.193956
ZWE,2013,19091.01999,1408.367809
ZWE,2014,19495.51963,1407.034293
ZWE,2015,19963.12062,1410.329175
ZWE,2016,20548.67807,1421.78779
ZWE,2017,22040.9023,1494.186929
ZWE,2018,24311.56055,1615.151698
ZWE,2019,21935.07531,1428.566285
ZWE,2020,21786.74364,1390.377028
